category,amt,gender,lat,long,Pop,AgeGroup,Time,merch_lat,merch_long,is_fraud
7,3,2,42,-95,1,3,1,43,-95,1
2,3,2,35,-90,1,1,1,35,-90,1
2,3,2,33,-83,1,2,1,33,-84,1
1,3,2,35,-90,1,1,1,36,-89,1
6,1,2,33,-83,1,2,1,33,-83,1
2,3,2,35,-90,1,1,1,34,-89,1
2,3,2,33,-83,1,2,1,33,-83,1
2,3,2,35,-90,1,1,1,35,-90,1
7,3,2,33,-83,1,2,3,33,-84,1
3,3,2,33,-83,1,2,1,33,-83,1
11,1,2,42,-95,1,3,1,43,-95,1
7,3,2,33,-83,1,2,1,32,-83,1
2,3,2,33,-83,1,2,1,33,-83,1
8,3,2,35,-90,1,1,1,36,-90,1
2,3,2,42,-95,1,3,1,43,-95,1
8,3,2,42,-95,1,3,1,42,-95,1
2,3,2,33,-83,1,2,1,34,-83,1
7,3,2,33,-83,1,2,1,33,-83,1
8,3,2,33,-83,1,2,1,33,-83,1
2,3,2,40,-74,1,2,1,40,-75,1
1,3,2,33,-83,1,2,3,33,-83,1
8,3,2,33,-83,1,2,1,32,-82,1
2,3,2,33,-83,1,2,1,33,-83,1
7,3,2,40,-74,1,2,1,40,-73,1
7,3,2,40,-74,1,2,1,40,-74,1
7,3,2,40,-74,1,2,1,40,-74,1
7,3,2,40,-74,1,2,1,40,-73,1
1,3,2,31,-94,1,2,1,30,-95,1
4,1,2,31,-94,1,2,1,31,-93,1
1,3,2,31,-94,1,2,1,32,-94,1
7,3,2,31,-94,1,2,1,31,-95,1
8,3,2,31,-94,1,2,1,31,-95,1
7,3,2,40,-74,1,2,1,41,-73,1
7,3,2,40,-74,1,2,1,41,-73,1
7,3,2,40,-74,1,2,1,40,-75,1
7,3,2,40,-74,1,2,1,40,-73,1
4,1,2,31,-94,1,2,1,31,-95,1
2,3,2,31,-94,1,2,1,31,-94,1
2,3,2,31,-94,1,2,1,31,-94,1
1,3,2,31,-94,1,2,1,31,-94,1
2,3,2,31,-94,1,2,2,30,-95,1
7,3,2,31,-94,1,2,1,31,-94,1
13,3,2,31,-94,1,2,1,31,-94,1
2,3,1,43,-78,1,2,1,42,-78,1
1,3,1,43,-78,1,2,1,43,-77,1
7,3,1,43,-78,1,2,1,43,-78,1
4,1,1,43,-78,1,2,1,43,-77,1
2,3,1,43,-78,1,2,1,44,-77,1
1,3,1,43,-78,1,2,3,43,-77,1
7,3,1,43,-78,1,2,3,43,-77,1
7,3,1,43,-78,1,2,1,42,-78,1
11,1,1,40,-95,1,3,1,40,-95,1
1,3,1,40,-95,1,3,1,40,-96,1
5,1,1,40,-95,1,3,1,41,-95,1
7,3,1,43,-78,1,2,1,42,-78,1
7,3,1,40,-95,1,3,1,41,-96,1
2,3,1,40,-95,1,3,1,39,-95,1
7,3,1,43,-78,1,2,1,43,-78,1
1,3,1,43,-78,1,2,1,42,-79,1
2,3,1,40,-95,1,3,1,41,-95,1
4,1,1,40,-95,1,3,1,40,-95,1
7,3,1,40,-95,1,3,3,40,-95,1
11,1,1,40,-95,1,3,3,41,-95,1
7,3,1,40,-95,1,3,3,40,-96,1
7,3,1,40,-95,1,3,1,41,-96,1
2,3,1,40,-95,1,3,1,40,-95,1
7,3,1,40,-95,1,3,1,41,-94,1
8,3,1,40,-95,1,3,1,40,-96,1
7,3,1,40,-95,1,3,1,40,-96,1
2,3,2,38,-86,2,1,1,38,-85,1
1,3,2,38,-86,2,1,2,38,-86,1
7,3,2,38,-86,2,1,1,38,-87,1
7,3,2,38,-86,2,1,1,37,-85,1
7,3,2,38,-86,2,1,1,38,-86,1
7,3,2,38,-86,2,1,1,37,-87,1
2,3,2,35,-118,3,2,1,35,-118,1
7,3,1,42,-73,1,2,1,42,-74,1
6,1,2,35,-118,3,2,1,34,-119,1
7,3,1,42,-73,1,2,1,43,-74,1
5,3,1,42,-73,1,2,1,41,-74,1
2,3,2,35,-118,3,2,2,35,-117,1
2,3,2,38,-86,2,1,2,37,-87,1
1,3,2,35,-118,3,2,3,34,-118,1
7,3,2,38,-86,2,1,3,38,-86,1
7,3,2,35,-118,3,2,1,35,-117,1
1,3,2,35,-118,3,2,1,35,-117,1
2,3,2,35,-118,3,2,1,34,-118,1
2,3,1,42,-73,1,2,1,42,-73,1
1,3,2,42,-79,1,2,1,42,-79,1
1,3,1,42,-73,1,2,1,41,-73,1
7,3,1,42,-73,1,2,1,42,-74,1
2,3,1,42,-73,1,2,1,43,-74,1
2,3,2,35,-118,3,2,1,35,-118,1
2,3,1,42,-73,1,2,2,41,-73,1
2,3,2,42,-79,1,2,2,42,-79,1
8,3,1,42,-73,1,2,3,43,-73,1
1,3,2,35,-118,3,2,1,34,-117,1
1,3,2,42,-79,1,2,1,43,-79,1
12,1,1,42,-73,1,2,1,42,-74,1
7,3,2,35,-118,3,2,1,34,-117,1
8,3,1,42,-73,1,2,1,42,-73,1
7,3,2,35,-118,3,2,1,36,-117,1
8,3,2,42,-79,1,2,1,41,-78,1
2,3,2,42,-79,1,2,1,43,-79,1
2,3,2,42,-79,1,2,2,43,-80,1
7,3,2,42,-79,1,2,3,42,-80,1
7,3,2,42,-79,1,2,1,43,-79,1
7,3,2,42,-79,1,2,1,42,-79,1
8,3,2,42,-79,1,2,1,43,-78,1
7,3,2,42,-79,1,2,1,43,-80,1
1,3,1,29,-81,2,2,2,28,-81,1
14,1,1,29,-81,2,2,1,28,-81,1
4,1,2,36,-97,3,1,1,35,-98,1
2,3,2,36,-97,3,1,1,36,-98,1
1,3,2,36,-97,3,1,2,36,-97,1
8,3,1,29,-81,2,2,2,29,-81,1
3,3,2,36,-97,3,1,1,35,-98,1
2,3,2,32,-90,3,2,1,32,-91,1
4,1,2,36,-97,3,1,1,37,-97,1
2,3,2,32,-90,3,2,1,33,-89,1
2,3,2,36,-97,3,1,1,35,-98,1
7,3,2,36,-97,3,1,3,35,-97,1
1,3,2,36,-97,3,1,1,36,-97,1
7,3,2,32,-90,3,2,1,33,-90,1
7,3,2,32,-90,3,2,1,31,-90,1
3,3,2,36,-97,3,1,1,36,-98,1
1,3,2,36,-97,3,1,1,36,-97,1
7,3,2,32,-90,3,2,1,33,-90,1
2,3,1,41,-91,1,2,1,40,-92,1
4,1,2,42,-83,2,2,1,43,-84,1
1,3,2,32,-90,3,2,1,32,-90,1
2,3,2,42,-83,2,2,1,42,-83,1
2,3,2,42,-83,2,2,1,43,-84,1
4,1,2,32,-90,3,2,2,33,-89,1
4,1,1,41,-91,1,2,2,42,-91,1
12,1,2,42,-76,1,2,3,42,-76,1
5,1,2,42,-83,2,2,3,41,-84,1
7,3,2,32,-90,3,2,1,32,-91,1
1,3,2,42,-76,1,2,1,41,-75,1
8,3,2,42,-76,1,2,1,41,-76,1
13,3,1,41,-91,1,2,1,40,-91,1
12,1,1,41,-91,1,2,1,42,-91,1
7,3,2,42,-76,1,2,1,42,-75,1
10,1,1,41,-91,1,2,1,41,-91,1
1,3,2,42,-76,1,2,1,41,-76,1
8,3,1,41,-91,1,2,1,41,-92,1
1,3,2,42,-76,1,2,1,41,-75,1
8,3,2,42,-76,1,2,1,42,-76,1
1,3,2,42,-83,2,2,1,43,-82,1
2,3,2,42,-83,2,2,1,43,-84,1
7,3,1,41,-91,1,2,1,41,-90,1
1,3,1,33,-106,1,1,1,33,-105,1
2,3,2,42,-83,2,2,1,43,-84,1
1,3,2,42,-83,2,2,1,42,-83,1
2,3,1,41,-91,1,2,1,40,-91,1
2,3,2,42,-83,2,2,1,43,-83,1
7,3,2,42,-76,1,2,3,42,-76,1
9,2,1,41,-91,1,2,1,41,-92,1
9,2,1,41,-91,1,2,1,41,-92,1
8,3,1,41,-91,1,2,1,41,-92,1
1,3,2,42,-76,1,2,1,41,-75,1
7,3,1,33,-106,1,1,1,34,-106,1
8,3,2,42,-76,1,2,1,42,-76,1
10,1,1,41,-91,1,2,1,41,-92,1
5,1,1,33,-106,1,1,1,33,-106,1
12,1,1,41,-91,1,2,1,40,-91,1
1,3,2,42,-76,1,2,1,42,-76,1
10,1,1,41,-91,1,2,1,42,-91,1
8,3,2,42,-83,2,2,1,42,-83,1
8,3,2,42,-83,2,2,1,43,-82,1
9,2,1,41,-91,1,2,1,40,-91,1
3,3,2,42,-76,1,2,1,41,-76,1
8,3,2,42,-83,2,2,1,42,-82,1
9,2,1,41,-73,1,1,1,41,-74,1
2,3,1,33,-106,1,1,1,33,-106,1
2,3,1,33,-106,1,1,1,33,-105,1
2,3,1,33,-106,1,1,1,33,-105,1
4,1,1,33,-106,1,1,1,34,-106,1
3,3,1,41,-73,1,1,1,41,-73,1
2,3,1,39,-94,1,3,1,38,-94,1
1,3,1,39,-94,1,3,1,39,-93,1
7,3,1,39,-94,1,3,1,38,-94,1
10,1,1,41,-73,1,1,1,41,-73,1
7,3,1,33,-106,1,1,1,33,-105,1
5,1,1,39,-94,1,3,1,39,-95,1
3,3,1,39,-94,1,3,1,39,-93,1
7,3,1,33,-106,1,1,1,33,-106,1
12,1,1,41,-73,1,1,1,41,-73,1
5,1,1,33,-106,1,1,1,33,-105,1
7,3,1,41,-73,1,1,1,41,-73,1
5,1,1,41,-73,1,1,1,41,-73,1
8,3,1,34,-118,2,2,1,35,-119,1
2,3,1,34,-118,2,2,1,35,-118,1
4,1,1,41,-73,1,1,2,41,-74,1
12,1,1,41,-73,1,1,1,40,-73,1
1,3,1,34,-118,2,2,1,35,-118,1
2,3,1,37,-108,1,3,1,37,-109,1
2,3,2,33,-97,3,3,1,33,-97,1
2,3,1,34,-118,2,2,1,34,-118,1
7,3,1,34,-118,2,2,1,34,-118,1
8,3,1,34,-118,2,2,1,33,-119,1
11,1,1,34,-118,2,2,3,34,-118,1
7,3,2,33,-97,3,3,3,32,-97,1
1,3,2,33,-97,3,3,1,33,-96,1
7,3,1,37,-108,1,3,1,37,-108,1
3,3,2,33,-97,3,3,1,32,-97,1
2,3,1,37,-108,1,3,1,36,-108,1
13,3,1,34,-118,2,2,1,34,-118,1
1,3,1,37,-108,1,3,1,37,-109,1
1,3,2,33,-97,3,3,1,34,-97,1
10,1,1,34,-118,2,2,1,34,-119,1
12,1,1,34,-118,2,2,1,35,-119,1
1,3,1,37,-108,1,3,1,36,-107,1
7,3,1,37,-108,1,3,1,36,-109,1
12,1,1,34,-118,2,2,1,35,-119,1
4,1,2,33,-97,3,3,1,33,-96,1
2,3,2,40,-85,1,3,1,41,-84,1
4,1,2,33,-97,3,3,1,32,-97,1
4,1,2,33,-97,3,3,2,33,-96,1
8,3,1,37,-108,1,3,3,36,-109,1
7,3,1,37,-108,1,3,3,36,-107,1
7,3,2,40,-85,1,3,3,40,-84,1
7,3,2,33,-97,3,3,1,32,-97,1
7,3,1,37,-108,1,3,1,37,-107,1
13,3,2,33,-97,3,3,1,32,-96,1
7,3,2,33,-97,3,3,1,33,-98,1
7,3,2,33,-97,3,3,1,32,-96,1
1,3,2,40,-85,1,3,1,40,-85,1
7,3,1,37,-108,1,3,1,37,-109,1
2,3,2,40,-85,1,3,1,40,-85,1
2,3,2,40,-85,1,3,1,41,-85,1
2,3,2,40,-85,1,3,2,40,-84,1
8,3,1,41,-105,2,2,2,42,-106,1
7,3,2,40,-85,1,3,1,40,-85,1
7,3,2,40,-85,1,3,1,41,-84,1
7,3,2,40,-85,1,3,1,41,-85,1
2,3,2,40,-85,1,3,1,41,-84,1
3,3,1,41,-105,2,2,2,40,-106,1
4,1,2,40,-97,1,1,2,41,-97,1
7,3,2,40,-97,1,1,1,40,-98,1
7,3,2,40,-97,1,1,1,39,-97,1
7,3,2,40,-97,1,1,1,40,-97,1
11,1,2,40,-97,1,1,1,40,-96,1
7,3,2,40,-97,1,1,1,41,-96,1
8,3,2,40,-97,1,1,1,40,-97,1
7,3,2,40,-97,1,1,1,40,-97,1
5,1,2,40,-97,1,1,1,39,-98,1
7,3,2,40,-97,1,1,1,41,-97,1
11,1,2,40,-97,1,1,1,40,-97,1
7,3,2,40,-97,1,1,1,41,-98,1
2,3,2,49,-108,1,2,1,48,-108,1
6,1,2,49,-108,1,2,1,49,-109,1
7,3,2,49,-108,1,2,1,48,-108,1
3,3,2,49,-108,1,2,1,48,-108,1
1,3,2,49,-108,1,2,1,49,-108,1
2,3,2,49,-108,1,2,1,48,-108,1
2,3,1,37,-94,1,2,1,37,-94,1
2,3,1,37,-94,1,2,1,36,-94,1
2,3,2,49,-108,1,2,1,49,-108,1
6,1,2,43,-76,1,2,1,44,-76,1
8,3,2,43,-76,1,2,3,42,-76,1
7,3,2,49,-108,1,2,3,49,-108,1
7,3,2,43,-76,1,2,1,43,-76,1
2,3,2,49,-108,1,2,1,49,-109,1
1,3,2,49,-108,1,2,1,50,-109,1
2,3,2,49,-108,1,2,1,49,-109,1
8,3,1,37,-94,1,2,1,37,-94,1
8,3,2,43,-76,1,2,1,43,-75,1
1,3,2,49,-108,1,2,1,48,-108,1
14,1,2,49,-108,1,2,1,48,-109,1
5,1,2,49,-108,1,2,1,48,-108,1
7,3,1,42,-74,1,2,1,43,-73,1
1,3,1,30,-91,1,2,1,31,-92,1
2,3,1,42,-74,1,2,1,43,-74,1
2,3,1,42,-74,1,2,1,42,-74,1
2,3,2,42,-83,2,2,1,43,-84,1
4,1,2,43,-76,1,2,1,42,-76,1
2,3,1,40,-89,1,2,1,40,-90,1
6,1,2,43,-76,1,2,1,43,-76,1
7,3,1,42,-74,1,2,1,43,-73,1
2,3,2,42,-83,2,2,2,43,-83,1
9,2,1,30,-91,1,2,2,31,-91,1
14,1,1,42,-74,1,2,3,43,-73,1
5,1,2,42,-83,2,2,3,42,-83,1
7,3,2,43,-76,1,2,3,44,-76,1
1,3,1,37,-94,1,2,1,36,-94,1
2,3,1,37,-94,1,2,1,36,-95,1
7,3,2,42,-83,2,2,1,43,-83,1
7,3,2,43,-76,1,2,1,43,-76,1
5,1,2,43,-76,1,2,1,43,-76,1
10,1,1,37,-94,1,2,1,37,-93,1
2,3,2,43,-76,1,2,1,42,-75,1
10,1,1,30,-91,1,2,1,31,-91,1
9,2,1,30,-91,1,2,1,29,-90,1
7,3,2,42,-83,2,2,1,42,-83,1
7,3,2,42,-83,2,2,1,41,-84,1
7,3,1,40,-89,1,2,1,40,-88,1
1,3,1,37,-94,1,2,1,37,-94,1
5,1,2,43,-76,1,2,1,44,-76,1
5,1,1,37,-94,1,2,1,36,-94,1
1,3,2,42,-83,2,2,1,43,-84,1
9,2,1,37,-94,1,2,1,37,-94,1
7,3,2,43,-76,1,2,1,44,-76,1
12,1,1,30,-91,1,2,1,31,-90,1
8,3,2,42,-83,2,2,1,42,-83,1
7,3,1,40,-89,1,2,1,40,-90,1
7,3,2,42,-83,2,2,1,43,-83,1
10,1,1,42,-74,1,2,1,43,-73,1
7,3,1,37,-94,1,2,1,36,-94,1
11,1,2,43,-76,1,2,1,43,-76,1
7,3,2,42,-83,2,2,1,42,-83,1
2,3,1,40,-89,1,2,1,40,-88,1
5,1,1,42,-74,1,2,1,42,-74,1
4,1,2,42,-83,2,2,1,43,-83,1
7,3,1,42,-74,1,2,1,42,-73,1
7,3,1,42,-74,1,2,1,42,-74,1
2,3,1,40,-89,1,2,1,40,-89,1
2,3,1,40,-89,1,2,1,39,-89,1
2,3,2,42,-83,2,2,1,43,-84,1
2,3,1,30,-91,1,2,1,29,-91,1
7,3,1,30,-91,1,2,2,31,-91,1
4,1,1,42,-74,1,2,2,42,-73,1
7,3,1,42,-74,1,2,2,43,-73,1
10,1,1,30,-91,1,2,3,31,-91,1
7,3,1,40,-89,1,2,3,41,-89,1
7,3,1,40,-89,1,2,3,40,-88,1
9,2,1,40,-89,1,2,3,41,-89,1
7,3,1,40,-89,1,2,1,41,-88,1
9,2,1,30,-91,1,2,1,31,-90,1
2,3,2,32,-99,1,2,1,31,-98,1
10,1,1,42,-74,1,2,1,43,-75,1
12,1,1,42,-74,1,2,1,41,-74,1
8,3,1,40,-89,1,2,1,40,-90,1
8,3,1,40,-89,1,2,1,40,-89,1
14,1,1,42,-74,1,2,1,42,-73,1
7,3,2,32,-99,1,2,1,32,-98,1
7,3,1,40,-89,1,2,1,41,-88,1
8,3,2,32,-99,1,2,1,32,-99,1
7,3,2,32,-99,1,2,1,31,-99,1
14,1,1,42,-74,1,2,1,43,-74,1
14,1,1,42,-74,1,2,1,43,-73,1
7,3,2,32,-99,1,2,1,32,-98,1
2,3,2,32,-99,1,2,1,31,-99,1
4,1,2,33,-97,1,2,1,32,-97,1
4,1,2,40,-79,1,1,1,40,-80,1
14,1,2,32,-99,1,2,3,32,-100,1
7,3,2,40,-79,1,1,1,40,-79,1
8,3,2,33,-97,1,2,1,34,-98,1
1,3,2,40,-79,1,1,1,41,-80,1
8,3,2,33,-97,1,2,1,33,-97,1
1,3,2,40,-79,1,1,1,40,-80,1
10,1,2,32,-99,1,2,1,33,-98,1
1,3,2,32,-99,1,2,1,33,-98,1
7,3,2,40,-79,1,1,1,40,-79,1
7,3,2,40,-79,1,1,1,41,-79,1
7,3,2,40,-79,1,1,1,41,-80,1
12,1,2,33,-97,1,2,1,33,-96,1
3,3,2,33,-97,1,2,1,32,-96,1
2,3,2,40,-79,1,1,1,40,-79,1
2,3,2,43,-94,1,2,1,43,-95,1
4,1,2,33,-97,1,2,1,34,-97,1
2,3,2,43,-94,1,2,1,43,-94,1
2,3,1,31,-81,1,2,2,31,-81,1
7,3,2,33,-97,1,2,3,33,-97,1
7,3,2,40,-79,1,1,3,41,-78,1
2,3,2,43,-94,1,2,1,42,-94,1
3,3,2,43,-94,1,2,1,43,-95,1
7,3,2,43,-94,1,2,1,42,-94,1
1,3,1,31,-81,1,2,1,32,-82,1
7,3,2,40,-79,1,1,1,40,-80,1
2,3,2,43,-94,1,2,1,44,-95,1
7,3,1,31,-81,1,2,1,31,-82,1
4,1,2,43,-94,1,2,1,43,-94,1
2,3,2,43,-94,1,2,1,44,-93,1
2,3,2,43,-94,1,2,1,43,-94,1
4,1,2,43,-94,1,2,1,43,-95,1
10,1,1,31,-81,1,2,3,32,-81,1
2,3,2,43,-94,1,2,1,42,-95,1
5,1,1,31,-81,1,2,1,32,-81,1
5,1,1,31,-81,1,2,1,31,-81,1
8,3,2,43,-94,1,2,1,43,-95,1
8,3,1,31,-81,1,2,1,32,-81,1
7,3,1,31,-81,1,2,1,31,-81,1
10,1,2,43,-94,1,2,1,43,-94,1
7,3,2,43,-94,1,2,1,43,-95,1
1,3,2,43,-94,1,2,1,44,-94,1
5,1,2,35,-85,1,3,3,36,-84,1
7,3,2,35,-85,1,3,1,35,-85,1
1,3,2,35,-85,1,3,1,35,-85,1
1,3,2,35,-85,1,3,1,34,-84,1
1,3,2,35,-85,1,3,3,35,-86,1
12,1,1,34,-117,1,2,3,34,-116,1
8,3,1,34,-117,1,2,1,33,-116,1
9,2,2,35,-85,1,3,1,34,-86,1
1,3,2,35,-85,1,3,1,35,-85,1
10,1,1,34,-117,1,2,1,33,-117,1
9,2,1,34,-117,1,2,1,34,-116,1
6,1,1,36,-106,1,2,1,36,-106,1
4,1,1,35,-82,1,1,1,35,-83,1
2,3,1,36,-106,1,2,1,35,-106,1
7,3,1,35,-82,1,1,1,35,-82,1
2,3,1,34,-117,1,2,1,34,-116,1
2,3,1,34,-117,1,2,2,34,-117,1
11,1,1,36,-106,1,2,3,36,-105,1
7,3,1,36,-106,1,2,3,37,-105,1
7,3,1,36,-106,1,2,1,37,-106,1
13,3,1,35,-82,1,1,1,34,-82,1
7,3,1,36,-106,1,2,1,36,-106,1
12,1,1,34,-117,1,2,1,34,-116,1
14,1,1,35,-82,1,1,1,36,-83,1
9,1,1,34,-117,1,2,1,34,-118,1
4,1,1,35,-82,1,1,1,35,-82,1
8,3,1,35,-82,1,1,1,35,-81,1
13,2,1,35,-82,1,1,3,35,-82,1
14,1,1,35,-82,1,1,1,36,-81,1
12,1,1,35,-82,1,1,1,35,-83,1
13,3,1,35,-82,1,1,1,34,-83,1
8,3,1,36,-106,1,2,1,37,-107,1
10,1,1,36,-106,1,2,1,36,-106,1
8,3,1,35,-82,1,1,1,35,-83,1
14,1,1,35,-82,1,1,1,35,-81,1
1,3,1,47,-97,1,2,1,48,-97,1
5,3,1,47,-97,1,2,1,47,-98,1
13,3,1,47,-97,1,2,1,47,-97,1
3,3,1,47,-97,1,2,1,47,-96,1
12,1,1,47,-97,1,2,1,48,-97,1
12,1,1,47,-97,1,2,1,47,-98,1
6,1,2,39,-94,1,2,1,39,-94,1
2,3,1,34,-112,3,1,1,34,-112,1
2,3,1,34,-112,3,1,1,33,-112,1
4,1,1,47,-97,1,2,1,47,-96,1
2,3,1,47,-97,1,2,2,47,-98,1
14,1,1,47,-97,1,2,3,48,-97,1
2,3,2,39,-94,1,2,3,39,-94,1
7,3,2,39,-94,1,2,3,40,-93,1
12,1,1,47,-97,1,2,1,47,-98,1
1,3,2,39,-94,1,2,1,40,-93,1
10,1,2,39,-94,1,2,1,39,-95,1
7,3,1,34,-112,3,1,1,34,-112,1
11,1,1,34,-112,3,1,1,34,-112,1
2,3,2,39,-94,1,2,1,40,-93,1
2,3,2,39,-94,1,2,1,39,-94,1
1,3,1,34,-112,3,1,1,33,-112,1
1,3,2,39,-94,1,2,1,39,-95,1
4,1,2,39,-94,1,2,1,40,-94,1
1,3,1,34,-112,3,1,1,33,-112,1
2,3,1,34,-112,3,1,1,33,-113,1
1,3,1,34,-112,3,1,1,34,-113,1
4,1,2,39,-94,1,2,1,39,-93,1
2,3,1,31,-95,1,2,1,31,-95,1
4,1,2,39,-94,1,2,1,40,-94,1
2,3,1,31,-95,1,2,1,32,-95,1
4,1,1,34,-112,3,1,1,33,-111,1
2,3,1,34,-112,3,1,1,35,-113,1
1,3,2,41,-73,1,2,1,41,-73,1
6,1,1,34,-112,3,1,1,34,-111,1
2,3,2,41,-73,1,2,2,41,-74,1
1,3,2,39,-94,1,2,1,40,-93,1
12,1,1,34,-112,3,1,1,33,-112,1
8,3,2,41,-73,1,2,1,41,-74,1
13,3,2,39,-94,1,2,1,40,-95,1
8,3,1,34,-112,3,1,1,34,-111,1
11,1,1,34,-112,3,1,1,34,-113,1
3,3,1,31,-95,1,2,1,32,-95,1
7,3,1,31,-95,1,2,1,32,-95,1
7,3,1,31,-95,1,2,1,32,-94,1
7,3,1,31,-95,1,2,1,31,-96,1
1,3,2,39,-94,1,2,1,39,-94,1
1,3,1,31,-95,1,2,1,31,-95,1
7,3,1,34,-112,3,1,1,33,-113,1
2,3,1,31,-95,1,2,1,30,-95,1
4,1,2,31,-86,1,3,1,32,-86,1
2,3,1,31,-95,1,2,1,31,-95,1
4,1,2,41,-73,1,2,1,40,-74,1
2,3,2,41,-73,1,2,1,41,-74,1
2,3,2,41,-73,1,2,1,41,-74,1
6,1,1,40,-87,1,2,1,40,-87,1
1,3,2,41,-73,1,2,1,41,-74,1
4,1,1,31,-95,1,2,1,31,-96,1
2,3,1,31,-95,1,2,1,31,-95,1
2,3,1,40,-87,1,2,1,41,-87,1
7,3,2,41,-73,1,2,3,41,-73,1
12,1,2,31,-86,1,3,1,30,-87,1
1,3,1,31,-95,1,2,1,31,-94,1
7,3,1,40,-87,1,2,1,40,-87,1
5,1,2,41,-73,1,2,1,41,-74,1
5,1,1,31,-95,1,2,1,31,-95,1
3,3,1,40,-87,1,2,1,39,-87,1
7,3,1,40,-87,1,2,1,39,-87,1
7,3,1,40,-87,1,2,1,39,-86,1
1,3,2,41,-73,1,2,1,41,-72,1
2,3,2,31,-86,1,3,1,30,-86,1
2,3,2,39,-77,2,3,1,39,-77,1
1,3,1,36,-99,1,2,1,36,-98,1
2,3,2,31,-86,1,3,1,31,-85,1
4,1,1,40,-87,1,2,1,40,-88,1
2,3,2,31,-86,1,3,2,31,-86,1
11,1,1,40,-87,1,2,3,40,-87,1
1,3,2,31,-86,1,3,1,31,-85,1
9,2,1,40,-87,1,2,1,41,-87,1
1,3,2,31,-86,1,3,1,31,-85,1
7,3,2,39,-77,2,3,1,40,-77,1
8,3,2,39,-77,2,3,1,40,-76,1
8,3,2,31,-86,1,3,1,31,-86,1
1,3,2,31,-86,1,3,1,30,-87,1
5,1,1,40,-87,1,2,1,39,-88,1
3,3,1,36,-99,1,2,1,35,-99,1
13,3,1,36,-99,1,2,1,36,-99,1
2,3,1,34,-112,1,3,1,33,-111,1
7,3,1,36,-99,1,2,1,35,-98,1
5,3,1,36,-99,1,2,1,37,-100,1
4,1,1,36,-99,1,2,1,35,-99,1
2,3,1,34,-112,1,3,1,34,-113,1
4,1,1,34,-112,1,3,2,33,-111,1
7,3,1,34,-112,1,3,3,33,-113,1
8,3,2,39,-77,2,3,3,38,-78,1
7,3,2,39,-77,2,3,3,39,-77,1
8,3,1,34,-112,1,3,1,33,-112,1
1,3,1,34,-112,1,3,1,33,-112,1
1,3,2,39,-77,2,3,1,40,-78,1
14,1,1,36,-99,1,2,1,36,-99,1
1,3,1,34,-112,1,3,1,34,-112,1
13,3,1,36,-99,1,2,1,37,-98,1
14,1,1,36,-99,1,2,1,35,-98,1
7,3,1,34,-112,1,3,1,34,-113,1
1,3,2,39,-77,2,3,1,39,-77,1
8,3,1,34,-112,1,3,1,33,-113,1
2,3,1,34,-112,1,3,1,33,-112,1
2,3,1,34,-112,1,3,3,33,-113,1
7,3,1,34,-112,1,3,1,34,-112,1
2,3,2,42,-72,2,2,1,41,-71,1
1,3,2,42,-72,2,2,1,43,-72,1
2,3,2,42,-72,2,2,1,41,-71,1
9,2,2,42,-72,2,2,1,42,-72,1
1,3,2,42,-72,2,2,1,42,-72,1
2,3,2,42,-72,2,2,1,41,-73,1
2,3,2,42,-72,2,2,1,42,-73,1
2,3,2,42,-72,2,2,1,41,-71,1
7,3,2,42,-72,2,2,1,42,-72,1
2,3,1,41,-74,1,2,1,42,-73,1
2,3,1,41,-74,1,2,1,41,-74,1
2,3,1,38,-89,1,3,1,38,-90,1
7,3,1,38,-98,1,1,3,38,-97,1
7,3,1,38,-98,1,1,1,39,-97,1
7,3,1,48,-122,3,3,1,48,-122,1
2,3,1,48,-122,3,3,1,48,-123,1
1,3,1,48,-122,3,3,1,47,-123,1
7,3,1,48,-122,3,3,1,47,-123,1
8,3,1,48,-122,3,3,1,48,-123,1
2,3,1,41,-74,1,2,1,40,-73,1
7,3,1,41,-74,1,2,1,42,-74,1
7,3,1,38,-98,1,1,1,38,-98,1
7,3,1,41,-74,1,2,1,41,-74,1
8,3,1,38,-98,1,1,1,37,-97,1
2,3,1,38,-98,1,1,1,38,-97,1
4,1,1,38,-89,1,3,1,38,-89,1
4,1,1,48,-122,3,3,1,47,-122,1
2,3,1,48,-122,3,3,1,47,-123,1
2,3,1,41,-74,1,2,1,41,-74,1
2,3,1,41,-74,1,2,1,41,-74,1
6,1,1,38,-98,1,1,1,37,-98,1
2,3,1,38,-98,1,1,1,37,-97,1
2,3,1,38,-98,1,1,1,39,-97,1
4,1,1,41,-91,1,1,2,41,-91,1
2,3,1,41,-74,1,2,2,41,-73,1
4,1,1,38,-98,1,1,2,38,-98,1
2,3,1,38,-89,1,3,2,38,-90,1
7,3,1,38,-89,1,3,3,37,-88,1
2,3,1,38,-89,1,3,3,37,-88,1
1,3,1,41,-91,1,1,1,42,-90,1
7,3,1,38,-98,1,1,1,39,-98,1
7,3,1,38,-98,1,1,1,38,-99,1
2,3,1,38,-89,1,3,1,38,-88,1
7,3,1,41,-74,1,2,1,41,-73,1
3,3,1,38,-98,1,1,1,37,-98,1
8,3,1,41,-91,1,1,1,40,-91,1
7,3,1,48,-122,3,3,1,48,-122,1
7,3,1,41,-74,1,2,1,41,-74,1
7,3,1,41,-91,1,1,1,41,-91,1
7,3,1,38,-98,1,1,1,38,-97,1
1,3,1,41,-91,1,1,1,41,-91,1
